material_id,cif,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap
35735,"# generated using pymatgen
data_Gd2Zr2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.56035200
_cell_length_b   7.58168000
_cell_length_c   10.59337200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2Zr2O7
_chemical_formula_sum   'Gd8 Zr8 O28'
_cell_volume   607.21387916
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.50000000  0.00000000  0.50000000  1
  Gd  Gd1  1  0.50000000  0.50000000  0.00000000  1
  Gd  Gd2  1  0.73933700  0.75000000  0.25000000  1
  Gd  Gd3  1  0.00000000  0.00000000  0.00000000  1
  Gd  Gd4  1  0.73933700  0.25000000  0.25000000  1
  Gd  Gd5  1  0.26066300  0.25000000  0.75000000  1
  Gd  Gd6  1  0.00000000  0.50000000  0.50000000  1
  Gd  Gd7  1  0.26066300  0.75000000  0.75000000  1
  Zr  Zr8  1  0.25381300  0.75000000  0.25000000  1
  Zr  Zr9  1  0.74618700  0.25000000  0.75000000  1
  Zr  Zr10  1  0.25381300  0.25000000  0.25000000  1
  Zr  Zr11  1  0.50000000  0.50000000  0.50000000  1
  Zr  Zr12  1  0.00000000  0.50000000  0.00000000  1
  Zr  Zr13  1  0.74618700  0.75000000  0.75000000  1
  Zr  Zr14  1  0.50000000  0.00000000  0.00000000  1
  Zr  Zr15  1  0.00000000  0.00000000  0.50000000  1
  O  O16  1  0.47674200  0.74913500  0.37727700  1
  O  O17  1  0.52325800  0.25086500  0.62272300  1
  O  O18  1  0.47674200  0.25086500  0.37727700  1
  O  O19  1  0.94885200  0.28732000  0.87906100  1
  O  O20  1  0.52325800  0.24913500  0.87727700  1
  O  O21  1  0.24138100  0.50000000  0.89297500  1
  O  O22  1  0.75295100  0.50000000  0.66796800  1
  O  O23  1  0.75861900  0.50000000  0.10702500  1
  O  O24  1  0.25909600  0.50000000  0.61071300  1
  O  O25  1  0.52325800  0.75086500  0.87727700  1
  O  O26  1  0.47674200  0.75086500  0.12272300  1
  O  O27  1  0.94885200  0.71268000  0.87906100  1
  O  O28  1  0.05114800  0.71268000  0.12093900  1
  O  O29  1  0.52325800  0.74913500  0.62272300  1
  O  O30  1  0.05114800  0.78732000  0.37906100  1
  O  O31  1  0.75295100  0.00000000  0.83203200  1
  O  O32  1  0.24704900  0.00000000  0.16796800  1
  O  O33  1  0.75861900  0.00000000  0.39297500  1
  O  O34  1  0.24138100  0.00000000  0.60702500  1
  O  O35  1  0.74090400  0.00000000  0.11071300  1
  O  O36  1  0.05114800  0.21268000  0.37906100  1
  O  O37  1  0.94885200  0.21268000  0.62093900  1
  O  O38  1  0.47674200  0.24913500  0.12272300  1
  O  O39  1  0.05114800  0.28732000  0.12093900  1
  O  O40  1  0.24704900  0.50000000  0.33203200  1
  O  O41  1  0.74090400  0.50000000  0.38928700  1
  O  O42  1  0.94885200  0.78732000  0.62093900  1
  O  O43  1  0.25909600  0.00000000  0.88928700  1
",-11.02777255,-3.765647754,0.085149109,2.0252
675571,"# generated using pymatgen
data_Gd2Zr2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.33746600
_cell_length_b   7.53200484
_cell_length_c   12.75942491
_cell_angle_alpha   92.38984779
_cell_angle_beta   104.08878443
_cell_angle_gamma   118.44507432
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2Zr2O7
_chemical_formula_sum   'Gd6 Zr6 O21'
_cell_volume   591.01458575
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.53521700  0.48151300  0.01358100  1
  Gd  Gd1  1  0.00982100  0.46820500  0.00981200  1
  Gd  Gd2  1  0.01511100  0.51841500  0.50336000  1
  Gd  Gd3  1  0.99774600  0.02750600  0.48237700  1
  Gd  Gd4  1  0.48360400  0.97300500  0.48218300  1
  Gd  Gd5  1  0.98912900  0.73234600  0.25129200  1
  Zr  Zr6  1  0.98426100  0.76550900  0.75643400  1
  Zr  Zr7  1  0.47708500  0.01165400  0.98797300  1
  Zr  Zr8  1  0.52597600  0.27451300  0.77310200  1
  Zr  Zr9  1  0.97753300  0.26594000  0.25444100  1
  Zr  Zr10  1  0.50256700  0.53278600  0.52492300  1
  Zr  Zr11  1  0.50577600  0.75261400  0.24052100  1
  O  O12  1  0.11645200  0.82442000  0.44128500  1
  O  O13  1  0.32160600  0.96177500  0.80801900  1
  O  O14  1  0.65976300  0.27791400  0.93592500  1
  O  O15  1  0.86673200  0.50021700  0.81570500  1
  O  O16  1  0.43607200  0.25040000  0.59601700  1
  O  O17  1  0.20577500  0.32782700  0.41636200  1
  O  O18  1  0.84800000  0.64789500  0.58806200  1
  O  O19  1  0.61468400  0.57310000  0.19515200  1
  O  O20  1  0.40371000  0.42004000  0.82214900  1
  O  O21  1  0.38288800  0.68908900  0.57764600  1
  O  O22  1  0.83619200  0.89999100  0.77205200  1
  O  O23  1  0.18479500  0.51084900  0.19932900  1
  O  O24  1  0.59846900  0.74284800  0.41819000  1
  O  O25  1  0.86145200  0.97064200  0.29405900  1
  O  O26  1  0.38691000  0.72591300  0.04682800  1
  O  O27  1  0.79192600  0.14328400  0.09780800  1
  O  O28  1  0.83737100  0.19438800  0.52423900  1
  O  O29  1  0.38147000  0.92547900  0.29971400  1
  O  O30  1  0.34495400  0.15110200  0.03576800  1
  O  O31  1  0.87197100  0.42435600  0.31935900  1
  O  O32  1  0.90048000  0.65371600  0.06908200  1
",-10.83220888,-3.57008408,0.280712782,2.6791
757233,"# generated using pymatgen
data_Gd2Zr2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.47600915
_cell_length_b   7.47600723
_cell_length_c   7.47608013
_cell_angle_alpha   60.00005572
_cell_angle_beta   60.00007040
_cell_angle_gamma   60.00087309
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2Zr2O7
_chemical_formula_sum   'Gd4 Zr4 O14'
_cell_volume   295.46209040
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.12499978  0.12499925  0.12499960  1
  Gd  Gd1  1  0.62500080  0.12500000  0.12499908  1
  Gd  Gd2  1  0.12499936  0.12499978  0.62500111  1
  Gd  Gd3  1  0.12500019  0.62500111  0.12499963  1
  Zr  Zr4  1  0.62499906  0.62500035  0.12500059  1
  Zr  Zr5  1  0.62499979  0.62500004  0.62499988  1
  Zr  Zr6  1  0.62499950  0.12500002  0.62500070  1
  Zr  Zr7  1  0.12500065  0.62499985  0.62499923  1
  O  O8  1  0.71298626  0.71298605  0.28701388  1
  O  O9  1  0.96297657  0.53702340  0.53702351  1
  O  O10  1  0.24999938  0.24999978  0.24999899  1
  O  O11  1  0.96297627  0.53702383  0.96297653  1
  O  O12  1  0.96298575  0.96298628  0.53701459  1
  O  O13  1  0.53702372  0.96297618  0.53702319  1
  O  O14  1  0.71297574  0.28702387  0.28702320  1
  O  O15  1  0.53702453  0.96297601  0.96297650  1
  O  O16  1  0.28701429  0.28701376  0.71298562  1
  O  O17  1  0.71297608  0.28702382  0.71297681  1
  O  O18  1  0.28702427  0.71297585  0.28702350  1
  O  O19  1  0.00000075  0.00000044  0.00000078  1
  O  O20  1  0.28702336  0.71297642  0.71297700  1
  O  O21  1  0.53701391  0.53701391  0.96298608  1
",-11.10858479,-3.846459989,0.004336874,2.8082
780342,"# generated using pymatgen
data_Gd2Zr2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.98550600
_cell_length_b   7.50909400
_cell_length_c   12.17721180
_cell_angle_alpha   81.29513553
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2Zr2O7
_chemical_formula_sum   'Gd8 Zr8 O28'
_cell_volume   631.39569276
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.88995700  0.52461100  0.63873100  1
  Gd  Gd1  1  0.38995700  0.47538900  0.86126900  1
  Gd  Gd2  1  0.67935100  0.74592300  0.38696100  1
  Gd  Gd3  1  0.17935100  0.25407700  0.11303900  1
  Gd  Gd4  1  0.82064900  0.74592300  0.88696100  1
  Gd  Gd5  1  0.32064900  0.25407700  0.61303900  1
  Gd  Gd6  1  0.61004300  0.52461100  0.13873100  1
  Gd  Gd7  1  0.11004300  0.47538900  0.36126900  1
  Zr  Zr8  1  0.85839000  0.24896900  0.89841200  1
  Zr  Zr9  1  0.35839000  0.75103100  0.60158800  1
  Zr  Zr10  1  0.11240400  0.94754200  0.38624100  1
  Zr  Zr11  1  0.61240400  0.05245800  0.11375900  1
  Zr  Zr12  1  0.38759600  0.94754200  0.88624100  1
  Zr  Zr13  1  0.88759600  0.05245800  0.61375900  1
  Zr  Zr14  1  0.64161000  0.24896900  0.39841200  1
  Zr  Zr15  1  0.14161000  0.75103100  0.10158800  1
  O  O16  1  0.68002100  0.00689400  0.93588600  1
  O  O17  1  0.22898100  0.52357300  0.67469700  1
  O  O18  1  0.10315000  0.37764900  0.93183300  1
  O  O19  1  0.06095400  0.81308300  0.25207900  1
  O  O20  1  0.60681000  0.80225700  0.20285400  1
  O  O21  1  0.60315000  0.62235100  0.56816700  1
  O  O22  1  0.72898100  0.47642700  0.82530300  1
  O  O23  1  0.99896700  0.68743600  0.47117400  1
  O  O24  1  0.38118900  0.83930200  0.42373100  1
  O  O25  1  0.43904600  0.81308300  0.75207900  1
  O  O26  1  0.18002100  0.99310600  0.56411400  1
  O  O27  1  0.89319000  0.80225700  0.70285400  1
  O  O28  1  0.50103300  0.68743600  0.97117400  1
  O  O29  1  0.11881100  0.83930200  0.92373100  1
  O  O30  1  0.88118900  0.16069800  0.07626900  1
  O  O31  1  0.49896700  0.31256400  0.02882600  1
  O  O32  1  0.10681000  0.19774300  0.29714600  1
  O  O33  1  0.81997900  0.00689400  0.43588600  1
  O  O34  1  0.56095400  0.18691700  0.24792100  1
  O  O35  1  0.61881100  0.16069800  0.57626900  1
  O  O36  1  0.00103300  0.31256400  0.52882600  1
  O  O37  1  0.27101900  0.52357300  0.17469700  1
  O  O38  1  0.39685000  0.37764900  0.43183300  1
  O  O39  1  0.39319000  0.19774300  0.79714600  1
  O  O40  1  0.93904600  0.18691700  0.74792100  1
  O  O41  1  0.89685000  0.62235100  0.06816700  1
  O  O42  1  0.77101900  0.47642700  0.32530300  1
  O  O43  1  0.31997900  0.99310600  0.06411400  1
",-11.03374118,-3.771616382,0.079180481,3.1493
676108,"# generated using pymatgen
data_Gd8Zr7O26
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.80998492
_cell_length_b   12.80998492
_cell_length_c   14.62561772
_cell_angle_alpha   31.04608267
_cell_angle_beta   31.04608267
_cell_angle_gamma   34.57584985
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd8Zr7O26
_chemical_formula_sum   'Gd8 Zr7 O26'
_cell_volume   601.24243761
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.00000000  0.00000000  0.00000000  1
  Gd  Gd1  1  0.00000000  0.50000000  0.50000000  1
  Gd  Gd2  1  0.99461400  0.99461400  0.76405600  1
  Gd  Gd3  1  0.50000000  0.00000000  0.50000000  1
  Gd  Gd4  1  0.00000000  0.50000000  0.00000000  1
  Gd  Gd5  1  0.50000000  0.00000000  0.00000000  1
  Gd  Gd6  1  0.00000000  0.00000000  0.50000000  1
  Gd  Gd7  1  0.00538600  0.00538600  0.23594400  1
  Zr  Zr8  1  0.48113800  0.48113800  0.77469300  1
  Zr  Zr9  1  0.50000000  0.50000000  0.50000000  1
  Zr  Zr10  1  0.00487000  0.50255100  0.25999400  1
  Zr  Zr11  1  0.51886200  0.51886200  0.22530700  1
  Zr  Zr12  1  0.50255100  0.00487000  0.25999400  1
  Zr  Zr13  1  0.99513000  0.49744900  0.74000600  1
  Zr  Zr14  1  0.49744900  0.99513000  0.74000600  1
  O  O15  1  0.13102800  0.13102800  0.67332800  1
  O  O16  1  0.15965500  0.15965500  0.39874700  1
  O  O17  1  0.59120800  0.14476300  0.19457500  1
  O  O18  1  0.12806100  0.12806100  0.18252300  1
  O  O19  1  0.58477100  0.15808000  0.96725300  1
  O  O20  1  0.14476300  0.59120800  0.19457500  1
  O  O21  1  0.15808000  0.58477100  0.96725300  1
  O  O22  1  0.15806500  0.15806500  0.88565800  1
  O  O23  1  0.40102400  0.40102400  0.77390200  1
  O  O24  1  0.81037600  0.43132200  0.56489200  1
  O  O25  1  0.58827300  0.16544200  0.66099300  1
  O  O26  1  0.83455800  0.41172700  0.33900700  1
  O  O27  1  0.56867800  0.18962400  0.43510800  1
  O  O28  1  0.16544200  0.58827300  0.66099300  1
  O  O29  1  0.43132200  0.81037600  0.56489200  1
  O  O30  1  0.18962400  0.56867800  0.43510800  1
  O  O31  1  0.84193500  0.84193500  0.11434200  1
  O  O32  1  0.59897600  0.59897600  0.22609800  1
  O  O33  1  0.41172700  0.83455800  0.33900700  1
  O  O34  1  0.84192000  0.41522900  0.03274700  1
  O  O35  1  0.85523700  0.40879200  0.80542500  1
  O  O36  1  0.41522900  0.84192000  0.03274700  1
  O  O37  1  0.87193900  0.87193900  0.81747700  1
  O  O38  1  0.40879200  0.85523700  0.80542500  1
  O  O39  1  0.84034500  0.84034500  0.60125300  1
  O  O40  1  0.86897200  0.86897200  0.32667200  1
",-11.09459901,-3.750943685,0.1025736,2.1861
752629,"# generated using pymatgen
data_K(CoO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.62578873
_cell_length_b   4.87426774
_cell_length_c   12.42633730
_cell_angle_alpha   90.01961025
_cell_angle_beta   90.04393852
_cell_angle_gamma   90.01529106
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K(CoO2)2
_chemical_formula_sum   'K4 Co8 O16'
_cell_volume   340.74992514
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00005025  0.03890026  0.24996587  1
  K  K1  1  0.99887051  0.36394154  0.75020709  1
  K  K2  1  0.50119790  0.63603510  0.24965293  1
  K  K3  1  0.49995035  0.96108954  0.75017072  1
  Co  Co4  1  -0.00000003  0.99980751  0.99852916  1
  Co  Co5  1  -0.00056991  0.99983765  0.50139555  1
  Co  Co6  1  0.24999571  0.49995794  0.00000528  1
  Co  Co7  1  0.24999792  0.50002322  0.50000646  1
  Co  Co8  1  0.49998049  0.00012628  0.00147171  1
  Co  Co9  1  0.50060187  0.00019364  0.49860184  1
  Co  Co10  1  0.75001107  0.50002606  0.50000443  1
  Co  Co11  1  0.75000454  0.49996469  0.00000296  1
  O  O12  1  0.00022527  0.33406806  0.42470114  1
  O  O13  1  0.00007603  0.33366520  0.07539170  1
  O  O14  1  -0.00010057  0.66839129  0.57699069  1
  O  O15  1  -0.00012844  0.66813180  0.92296005  1
  O  O16  1  0.24844824  0.83258892  0.42181826  1
  O  O17  1  0.24885487  0.83394679  0.07802867  1
  O  O18  1  0.25153021  0.16746924  0.57818422  1
  O  O19  1  0.25112884  0.16595585  0.92196686  1
  O  O20  1  0.50011236  0.33164198  0.42302417  1
  O  O21  1  0.50011400  0.33180307  0.07704864  1
  O  O22  1  0.49978837  0.66602261  0.57527953  1
  O  O23  1  0.49990637  0.66624659  0.92459961  1
  O  O24  1  0.75101682  0.83517405  0.42217657  1
  O  O25  1  0.75138323  0.83396286  0.07802303  1
  O  O26  1  0.74903350  0.16488445  0.57782232  1
  O  O27  1  0.74862124  0.16594080  0.92197153  1
",-6.479688883,-1.452539285,0.0,0.2643
690511,"# generated using pymatgen
data_K10Co4O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.67221697
_cell_length_b   8.97256347
_cell_length_c   9.14532637
_cell_angle_alpha   119.56768952
_cell_angle_beta   110.46560600
_cell_angle_gamma   90.19722438
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K10Co4O9
_chemical_formula_sum   'K10 Co4 O9'
_cell_volume   435.61859686
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.07815759  0.22035200  0.94013760  1
  K  K1  1  0.05220622  0.60088203  0.33444365  1
  K  K2  1  0.25681354  0.04732214  0.51066174  1
  K  K3  1  0.44338572  0.48265045  0.66675842  1
  K  K4  1  0.55923898  0.94018062  0.80357504  1
  K  K5  1  0.45087832  0.06834567  0.16165297  1
  K  K6  1  0.56195541  0.51617405  0.33248414  1
  K  K7  1  0.73790586  0.93596575  0.46924880  1
  K  K8  1  0.92583588  0.39715051  0.66738065  1
  K  K9  1  0.90522331  0.78171401  0.06548099  1
  Co  Co10  1  0.03109014  0.78112141  0.74005752  1
  Co  Co11  1  0.65107744  0.35349934  0.95322170  1
  Co  Co12  1  0.37185909  0.67494417  0.06886379  1
  Co  Co13  1  0.97758828  0.22149975  0.26676543  1
  O  O14  1  0.12735766  0.91615439  0.67653868  1
  O  O15  1  0.26761399  0.70655742  0.87457867  1
  O  O16  1  0.23541468  0.31426626  0.29579708  1
  O  O17  1  0.31282954  0.75036989  0.26630097  1
  O  O18  1  0.66306921  0.22628585  0.73332573  1
  O  O19  1  0.77054501  0.68189814  0.70262973  1
  O  O20  1  0.63643336  0.58617360  0.09396156  1
  O  O21  1  0.73590233  0.26851842  0.10914665  1
  O  O22  1  0.87331746  0.10367514  0.34328849  1
",-5.08285652,-1.414203774,0.0,0.3409
2740875,"# generated using pymatgen
data_K2CoO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.34994676
_cell_length_b   6.87188652
_cell_length_c   9.51673787
_cell_angle_alpha   89.99974493
_cell_angle_beta   89.99447010
_cell_angle_gamma   116.60168649
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2CoO2
_chemical_formula_sum   'K8 Co4 O8'
_cell_volume   371.31304250
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.74895864  0.35728154  0.23563471  1
  K  K1  1  0.25102338  0.14264946  0.73563348  1
  K  K2  1  0.74919360  0.85573420  0.26443130  1
  K  K3  1  0.25074753  0.64427225  0.76443129  1
  K  K4  1  0.21257389  0.40461672  0.41308083  1
  K  K5  1  0.78734322  0.09527355  0.91305764  1
  K  K6  1  0.78425897  0.60098673  0.58719417  1
  K  K7  1  0.21578352  0.89903349  0.08720238  1
  Co  Co8  1  0.30709675  0.41573511  0.06853665  1
  Co  Co9  1  0.69288960  0.08424074  0.56853107  1
  Co  Co10  1  0.30896069  0.92468432  0.43148843  1
  Co  Co11  1  0.69117463  0.57544433  0.93148610  1
  O  O12  1  0.49140852  0.20349901  0.48304759  1
  O  O13  1  0.49573929  0.69342028  0.01374230  1
  O  O14  1  0.50866540  0.29662220  0.98307214  1
  O  O15  1  0.50417408  0.80654994  0.51372392  1
  O  O16  1  0.93829203  0.78188878  0.85200561  1
  O  O17  1  0.06171388  0.71814250  0.35197697  1
  O  O18  1  0.05822054  0.21880705  0.15086005  1
  O  O19  1  0.94178483  0.28112380  0.65086436  1
",-8.758048871,-1.316288922,0.01450195,0.7513
28890,"# generated using pymatgen
data_K2CoO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.63560328
_cell_length_b   7.05270490
_cell_length_c   9.58720701
_cell_angle_alpha   90.00006995
_cell_angle_beta   89.99994589
_cell_angle_gamma   117.64764916
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2CoO2
_chemical_formula_sum   'K8 Co4 O8'
_cell_volume   397.44105064
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75392700  0.36521500  0.23593700  1
  K  K1  1  0.24606300  0.13479200  0.73593900  1
  K  K2  1  0.75421400  0.86537000  0.26403600  1
  K  K3  1  0.24579800  0.63464100  0.76403700  1
  K  K4  1  0.21832400  0.39916000  0.41415600  1
  K  K5  1  0.78168000  0.10083200  0.91415400  1
  K  K6  1  0.78156500  0.60217200  0.58583600  1
  K  K7  1  0.21843200  0.89781200  0.08583400  1
  Co  Co8  1  0.30571100  0.40532500  0.06675700  1
  Co  Co9  1  0.69428900  0.09467400  0.56675900  1
  Co  Co10  1  0.30608900  0.90630500  0.43324400  1
  Co  Co11  1  0.69391100  0.59369000  0.93324100  1
  O  O12  1  0.48905500  0.19596300  0.48248200  1
  O  O13  1  0.48865700  0.69512500  0.01740700  1
  O  O14  1  0.51094200  0.30403100  0.98247900  1
  O  O15  1  0.51134500  0.80487400  0.51740800  1
  O  O16  1  0.95207400  0.76956700  0.84967600  1
  O  O17  1  0.04792500  0.73043900  0.34967900  1
  O  O18  1  0.04764600  0.23025400  0.15046900  1
  O  O19  1  0.95235600  0.26976400  0.65047100  1
",-5.282301117,-1.423885481,0.0,0.1699
1212013,"# generated using pymatgen
data_K2CoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.44946680
_cell_length_b   6.44946680
_cell_length_c   12.80733500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   126.08396916
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2CoO3
_chemical_formula_sum   'K8 Co4 O12'
_cell_volume   430.52750047
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.63544900  0.36455100  0.42401300  1
  K  K1  1  0.36455100  0.63544900  0.57598700  1
  K  K2  1  0.86455100  0.13544900  0.92401300  1
  K  K3  1  0.13544900  0.86455100  0.07598700  1
  K  K4  1  0.94237700  0.05762300  0.36012400  1
  K  K5  1  0.05762300  0.94237700  0.63987600  1
  K  K6  1  0.55762300  0.44237700  0.86012400  1
  K  K7  1  0.44237700  0.55762300  0.13987600  1
  Co  Co8  1  0.75659500  0.24340500  0.16734000  1
  Co  Co9  1  0.24340500  0.75659500  0.83266000  1
  Co  Co10  1  0.74340500  0.25659500  0.66734000  1
  Co  Co11  1  0.25659500  0.74340500  0.33266000  1
  O  O12  1  0.66524600  0.33475400  0.05625100  1
  O  O13  1  0.33475400  0.66524600  0.94374900  1
  O  O14  1  0.83475400  0.16524600  0.55625100  1
  O  O15  1  0.16524600  0.83475400  0.44374900  1
  O  O16  1  0.90627900  0.09372100  0.13767900  1
  O  O17  1  0.09372100  0.90627900  0.86232100  1
  O  O18  1  0.59372100  0.40627900  0.63767900  1
  O  O19  1  0.40627900  0.59372100  0.36232100  1
  O  O20  1  0.96682100  0.53317900  0.25000000  1
  O  O21  1  0.03317900  0.46682100  0.75000000  1
  O  O22  1  0.53317900  0.96682100  0.75000000  1
  O  O23  1  0.46682100  0.03317900  0.25000000  1
",-5.47097872,-1.43097219,0.059430293,0.1252
